date ,latency
1643958941,36
1643958951,36
1643958961,36
1643958972,33
1643958982,40
1643958992,48
1643959002,46
1643959013,37
1643959023,61
1643959033,40
1643959043,38
1643959054,42
1643959064,39
1643959074,43
1643959084,43
1643959095,38
1643959105,37
1643959115,41
1643959125,68
1643959136,35
1643959146,40
1643959156,50
1643959167,44
1643959177,38
1643959187,42
1643959197,40
1643959208,42
1643959218,38
1643959228,38
1643959238,51
1643959249,38
1643959259,39
1643959269,34
1643959279,39
1643959290,40
1643959300,39
1643959310,46
1643959320,48
1643959331,47
1643959341,41
1643959351,34
1643959361,38
1643959372,37
1643959382,38
1643959392,52
1643959402,34
1643959413,39
1643959423,41
1643959433,47
1643959443,42
1643959454,35
1643959464,42
1643959474,56
1643959484,37
1643959495,38
1643959505,41
1643959515,38
1643959525,41
1643959536,36
1643959546,52
1643959556,78
1643959567,36
1643959577,35
1643959587,35
1643959597,45
1643959608,42
1643959618,34
1643959628,35
1643959638,50
1643959649,40
1643959659,85
1643959669,42
1643959680,40
1643959690,38
1643959700,38
1643959710,45
1643959720,54
1643959731,40
1643959741,36
1643959751,38
1643959761,43
1643959772,44
1643959782,42
1643959792,47
1643959803,74
1643959813,36
1643959823,41
1643959833,38
1643959844,38
1643959854,41
1643959864,39
1643959874,49
1643959885,59
1643959895,35
1643959905,44
1643959916,37
1643959926,36
1643959936,36
1643959946,53
1643959957,34
1643959967,44
1643959977,39
1643959987,38
1643959998,44
1643960008,41
1643960018,60
1643960028,52
1643960039,39
1643960049,39
1643960059,39
1643960069,32
1643960080,46
1643960090,36
1643960100,46
1643960110,37
1643960121,51
1643960131,34
1643960141,42
1643960151,42
1643960162,38
1643960172,31
1643960182,38
1643960192,41
1643960203,42
1643960213,37
1643960223,38
1643960233,47
1643960244,42
1643960254,43
1643960264,39
1643960274,51
1643960285,38
1643960295,36
1643960305,37
1643960315,37
1643960326,35
1643960336,50
1643960346,49
1643960356,38
1643960367,32
1643960377,31
1643960387,31
1643960397,38
1643960408,41
1643960418,40
1643960428,36
1643960438,54
1643960449,34
1643960459,36
1643960469,39
1643960479,42
1643960490,37
1643960500,50
1643960510,42
1643960520,41
1643960531,41
1643960541,37
1643960551,35
1643960561,40
1643960572,43
1643960582,37
1643960592,40
1643960602,46
1643960613,36
1643960623,53
1643960633,38
1643960643,42
1643960654,38
1643960664,40
1643960674,40
1643960684,49
1643960695,40
1643960705,32
1643960715,34
1643960725,35
1643960736,35
1643960746,43
1643960756,45
1643960766,47
1643960777,39
1643960787,33
1643960797,39
1643960807,36
1643960818,35
1643960828,37
1643960838,45
1643960848,50
1643960859,40
1643960869,52
1643960879,39
1643960889,40
1643960900,40
1643960910,36
1643960920,40
1643960930,46
1643960941,55
1643960951,37
1643960961,40
1643960971,35
1643960982,41
1643960992,39
1643961002,39
1643961012,41
1643961023,42
1643961033,34
1643961043,37
1643961053,42
1643961064,39
1643961074,42
1643961084,47
1643961094,47
1643961105,36
1643961115,36
1643961125,36
1643961135,42
1643961146,43
1643961156,41
1643961166,39
1643961176,32
1643961187,42
1643961197,42
1643961207,34
1643961217,36
1643961228,40
1643961238,39
1643961248,36
1643961258,38
1643961268,34
1643961279,97
1643961289,44
1643961299,37
1643961310,39
1643961320,35
1643961330,40
1643961340,49
1643961351,43
1643961361,37
1643961371,42
1643961381,41
1643961392,37
1643961402,36
1643961412,38
1643961422,35
1643961433,67
1643961443,56
1643961453,43
1643961464,40
1643961474,45
1643961484,38
1643961494,35
1643961505,40
1643961515,34
1643961525,42
1643961535,38
1643961546,38
1643961556,38
1643961566,40
1643961576,45
1643961587,33
1643961597,39
1643961607,35
1643961617,40
1643961627,45
1643961638,45
1643961648,44
1643961658,41
1643961669,39
1643961679,42
1643961689,42
1643961699,42
1643961710,38
1643961720,44
1643961730,42
1643961740,45
1643961751,235
1643961762,42
1643961772,38
1643961782,63
1643961793,32
1643961803,108
1643961813,39
1643961824,42
1643961834,42
1643961844,38
1643961854,118
1643961865,38
1643961875,69
1643961886,41
1643961896,39
1643961906,34
1643961916,40
1643961927,37
1643961937,44
1643961947,39
1643961957,39
1643961968,42
1643961978,41
1643961988,36
1643961998,42
1643962009,38
1643962019,63
1643962029,37
1643962039,42
1643962050,38
1643962060,40
1643962070,34
1643962080,47
1643962091,42
1643962101,35
1643962111,35
1643962121,38
1643962132,41
1643962142,42
1643962152,43
1643962162,38
1643962173,43
1643962183,46
1643962193,42
1643962203,41
1643962214,34
1643962224,43
1643962234,44
1643962244,43
1643962255,47
1643962265,47
1643962275,39
1643962286,38
1643962296,41
1643962306,39
1643962316,51
1643962327,47
1643962337,43
1643962347,37
1643962357,46
1643962368,35
1643962378,38
1643962388,40
1643962398,51
1643962409,55
1643962419,53
1643962429,34
1643962439,42
1643962450,39
1643962460,41
1643962470,36
1643962480,42
1643962491,45
1643962501,42
1643962511,33
1643962521,45
1643962532,40
1643962542,36
1643962552,39
1643962562,41
1643962573,36
1643962583,54
1643962593,37
1643962603,40
1643962614,43
1643962624,34
1643962634,39
1643962644,45
1643962655,41
1643962665,61
1643962675,39
1643962686,39
1643962696,42
1643962706,36
1643962716,43
1643962727,43
1643962737,67
1643962747,40
1643962757,40
1643962768,41
1643962778,42
1643962788,41
1643962798,44
1643962809,39
1643962819,37
1643962829,34
1643962839,43
1643962850,37
1643962860,39
1643962870,34
1643962880,49
1643962891,102
1643962901,32
1643962911,40
1643962922,39
1643962932,39
1643962942,40
1643962952,47
1643962963,44
1643962973,50
1643962983,32
1643962993,35
1643963004,34
1643963014,49
1643963024,38
1643963034,49
1643963045,89
1643963055,39
1643963065,63
1643963076,80
1643963086,57
1643963097,53
1643963107,43
1643963117,42
1643963127,33
1643963138,106
1643963148,40
1643963158,63
1643963169,42
1643963179,40
1643963189,35
1643963199,43
1643963210,65
1643963220,43
1643963230,47
1643963241,48
1643963251,76
1643963261,66
1643963272,40
1643963282,41
1643963292,60
1643963303,46
1643963313,42
1643963323,75
1643963334,51
1643963344,36
1643963354,43
1643963364,52
1643963375,68
1643963385,37
1643963395,39
1643963406,37
1643963416,38
1643963426,38
1643963436,47
1643963447,34
1643963457,38
1643963467,39
1643963477,39
1643963488,37
1643963498,39
1643963508,40
1643963518,42
1643963529,46
1643963539,55
1643963549,36
1643963559,37
1643963570,39
1643963580,43
1643963590,42
1643963600,46
1643963611,69
1643963621,46
1643963631,38
1643963642,39
1643963652,44
1643963662,39
1643963672,65
1643963683,46
1643963693,42
1643963703,31
1643963713,41
1643963724,35
1643963734,38
1643963744,39
1643963754,44
1643963765,42
1643963775,41
1643963785,44
1643963795,32
1643963806,42
1643963816,33
1643963826,40
1643963836,38
1643963847,44
1643963857,43
1643963867,51
1643963877,36
1643963888,47
1643963898,32
1643963908,34
1643963918,42
1643963929,41
1643963939,43
1643963949,52
1643963959,41
1643963970,39
1643963980,45
1643963990,41
1643964000,42
1643964011,42
1643964021,36
1643964031,53
1643964042,38
1643964052,42
1643964062,38
1643964072,41
1643964082,31
1643964093,106
1643964103,50
1643964114,41
1643964124,42
1643964134,42
1643964144,42
1643964155,44
1643964165,47
1643964175,45
1643964185,42
1643964196,41
1643964206,38
1643964216,33
1643964226,39
1643964237,43
1643964247,39
1643964257,53
1643964267,42
1643964278,44
1643964288,40
1643964298,34
1643964308,34
1643964319,41
1643964329,54
1643964339,41
1643964349,39
1643964360,38
1643964370,37
1643964380,42
1643964390,41
1643964401,40
1643964411,70
1643964421,36
1643964432,36
1643964442,37
1643964452,41
1643964462,43
1643964473,43
1643964483,44
1643964493,47
1643964503,56
1643964514,47
1643964524,39
1643964534,41
1643964544,41
1643964555,42
1643964565,48
1643964575,69
1643964586,42
1643964596,38
1643964606,35
1643964616,36
1643964626,41
1643964637,36
1643964647,41
1643964657,50
1643964667,36
1643964678,45
1643964688,42
1643964698,41
1643964708,32
1643964719,41
1643964729,42
1643964739,34
1643964749,32
1643964760,35
1643964770,38
1643964780,35
1643964790,41
1643964801,40
1643964811,47
1643964821,40
1643964831,37
1643964842,39
1643964852,37
1643964862,45
1643964872,43
1643964883,41
1643964893,37
1643964903,69
1643964913,49
1643964924,39
1643964934,48
1643964944,42
1643964955,34
1643964965,41
1643964975,35
1643964985,48
1643964996,40
1643965006,39
1643965016,41
1643965026,34
1643965037,39
1643965047,39
1643965057,40
1643965067,70
1643965078,38
1643965088,39
1643965098,41
1643965108,31
1643965119,38
1643965129,40
1643965139,73
1643965150,37
1643965160,36
1643965170,44
1643965180,40
1643965190,38
1643965201,47
1643965211,37
1643965221,50
1643965232,40
1643965242,43
1643965252,33
1643965262,40
1643965273,33
1643965283,42
1643965293,38
1643965303,34
1643965313,42
1643965324,41
1643965334,36
1643965344,41
1643965354,37
1643965365,53
1643965375,34
1643965385,38
1643965395,35
1643965406,44
1643965416,44
1643965426,41
1643965436,38
1643965447,45
1643965457,51
1643965467,57
1643965478,39
1643965488,37
1643965498,40
1643965508,40
1643965519,38
1643965529,37
1643965539,51
1643965549,46
1643965560,35
1643965570,36
1643965580,42
1643965590,44
1643965601,42
1643965611,37
1643965621,29
1643965631,44
1643965642,43
1643965652,39
1643965662,40
1643965672,45
1643965683,39
1643965693,40
1643965703,48
1643965713,51
1643965724,39
1643965734,41
1643965744,34
1643965754,43
1643965765,39
1643965775,39
1643965785,69
1643965796,37
1643965806,38
1643965816,40
1643965826,36
1643965837,39
1643965847,37
1643965857,31
1643965867,56
1643965878,41
1643965888,39
1643965898,37
1643965908,40
1643965918,40
1643965929,41
1643965939,44
1643965949,39
1643965959,40
1643965970,37
1643965980,42
1643965990,44
1643966000,41
1643966011,38
1643966021,40
1643966031,48
1643966042,44
1643966052,39
1643966062,47
1643966072,41
1643966083,37
1643966093,40
1643966103,33
1643966113,37
1643966123,36
1643966134,36
1643966144,41
1643966154,41
1643966164,44
1643966175,42
1643966185,41
1643966195,43
1643966205,42
1643966216,44
1643966226,43
1643966236,37
1643966246,40
1643966257,43
1643966267,44
1643966277,37
1643966287,40
1643966298,36
1643966308,43
1643966318,40
1643966328,43
1643966339,43
1643966349,40
1643966359,43
1643966370,39
1643966380,38
1643966390,41
1643966400,37
1643966410,36
1643966421,43
1643966431,41
1643966441,37
1643966451,42
1643966462,37
1643966472,38
1643966482,41
1643966492,40
1643966503,45
1643966513,43
1643966523,41
1643966534,44
1643966544,88
1643966554,36
1643966565,35
1643966575,46
1643966585,36
1643966595,42
1643966605,45
1643966616,44
1643966626,44
1643966636,44
1643966647,36
1643966657,38
1643966667,36
1643966677,39
1643966687,38
1643966698,82
1643966708,39
1643966718,36
1643966729,37
1643966739,44
1643966749,43
1643966759,40
1643966770,43
1643966780,39
1643966790,41
1643966800,41
1643966811,40
1643966821,42
1643966831,40
1643966841,40
1643966852,37
1643966862,38
1643966872,41
1643966882,40
1643966893,38
1643966903,42
1643966913,39
1643966923,40
1643966934,40
1643966944,35
1643966954,36
1643966964,40
1643966975,46
1643966985,45
1643966995,44
1643967005,42
1643967016,41
1643967026,45
1643967036,44
1643967047,39
1643967057,43
1643967067,52
1643967077,41
1643967088,39
1643967098,43
1643967108,46
1643967118,41
1643967129,42
1643967139,43
1643967149,40
1643967159,46
1643967170,39
1643967180,44
1643967190,37
1643967200,37
1643967211,37
1643967221,38
1643967231,42
1643967241,42
1643967252,41
1643967262,40
1643967272,36
1643967282,43
1643967293,43
1643967303,48
1643967313,39
1643967323,34
1643967334,39
1643967344,41
1643967354,39
1643967364,43
1643967375,45
1643967385,36
1643967395,47
1643967405,35
1643967416,47
1643967426,45
1643967436,46
1643967446,40
1643967457,45
1643967467,38
1643967477,44
1643967487,47
1643967498,40
1643967508,35
1643967518,44
1643967529,33
1643967539,45
1643967549,36
1643967559,42
1643967569,37
1643967580,39
1643967590,46
1643967600,43
1643967610,50
1643967621,39
1643967631,40
1643967641,37
1643967651,40
1643967662,38
1643967672,42
1643967682,34
1643967692,48
1643967703,40
1643967713,43
1643967723,47
1643967733,44
1643967744,33
1643967754,37
1643967764,40
1643967774,44
1643967785,45
1643967795,42
1643967805,37
1643967815,46
1643967826,44
1643967836,46
1643967846,46
1643967857,43
1643967867,39
1643967877,43
1643967887,41
1643967898,45
1643967908,36
1643967918,37
1643967928,42
1643967939,40
1643967949,36
1643967959,38
1643967969,36
1643967980,41
1643967990,32
1643968000,38
1643968010,41
1643968021,36
1643968031,43
1643968041,44
1643968051,38
1643968062,42
1643968072,47
1643968082,40
1643968092,39
1643968103,41
1643968113,36
1643968123,43
1643968133,42
1643968144,39
1643968154,43
1643968164,37
1643968174,42
1643968185,40
1643968195,43
1643968205,55
1643968215,46
1643968226,37
1643968236,36
1643968246,42
1643968256,44
1643968267,42
1643968277,44
1643968287,39
1643968297,39
1643968308,43
1643968318,43
1643968328,41
1643968338,38
1643968349,34
1643968359,36
1643968369,40
1643968379,39
1643968390,49
1643968400,37
1643968410,41
1643968420,56
1643968431,41
1643968441,44
1643968451,42
1643968462,44
1643968472,36
1643968482,46
1643968492,39
1643968503,41
1643968513,35
1643968523,39
1643968533,40
1643968543,46
1643968554,44
1643968564,45
1643968574,37
1643968585,39
1643968595,44
1643968605,39
1643968615,39
1643968626,41
1643968636,43
1643968646,42
1643968656,55
1643968667,72
1643968677,42
1643968687,39
1643968698,58
1643968708,54
1643968718,43
1643968728,39
1643968739,39
1643968749,43
1643968759,41
1643968769,43
1643968780,46
1643968790,45
1643968800,40
1643968810,41
1643968821,45
1643968831,40
1643968841,78
1643968852,71
1643968862,42
1643968872,42
1643968883,41
1643968893,37
1643968903,38
1643968913,37
1643968924,62
1643968934,39
1643968944,41
1643968955,35
1643968965,49
1643968975,48
1643968985,38
1643968996,39
1643969006,39
1643969016,42
1643969026,39
1643969037,45
1643969047,80
1643969057,41
1643969068,42
1643969078,47
1643969088,45
1643969098,38
1643969109,40
1643969119,42
1643969129,37
1643969139,39
1643969150,37
1643969160,38
1643969170,39
1643969180,41
1643969191,35
1643969201,40
1643969211,37
1643969221,37
1643969232,36
1643969242,42
1643969252,43
1643969262,40
1643969273,45
1643969283,40
1643969293,41
1643969303,40
1643969314,42
1643969324,46
1643969334,44
1643969344,38
1643969355,47
1643969365,37
1643969375,43
1643969385,46
1643969396,41
1643969406,42
1643969416,43
1643969426,45
1643969437,37
1643969447,42
1643969457,43
1643969467,43
1643969478,49
1643969488,41
1643969498,45
1643969508,38
1643969519,39
1643969529,35
1643969539,40
1643969549,38
1643969560,37
1643969570,42
1643969580,40
1643969590,45
1643969601,32
1643969611,41
1643969621,37
1643969631,41
1643969642,50
1643969652,64
1643969662,37
1643969673,36
1643969683,39
1643969693,44
1643969703,42
1643969714,33
1643969724,40
1643969734,41
1643969744,45
1643969755,41
1643969765,40
1643969775,45
1643969785,40
1643969796,39
1643969806,36
1643969816,42
1643969826,45
1643969837,42
1643969847,39
1643969857,46
1643969867,40
1643969878,41
1643969888,40
1643969898,40
1643969908,32
1643969919,38
1643969929,38
1643969939,41
1643969949,43
1643969960,37
1643969970,44
1643969980,44
1643969990,48
1643970001,38
1643970011,46
1643970021,41
1643970031,40
1643970042,43
1643970052,43
1643970062,39
1643970072,47
1643970083,40
1643970093,40
1643970103,46
1643970113,39
1643970124,39
1643970134,42
1643970144,43
1643970154,43
1643970165,40
1643970175,40
1643970185,43
1643970195,41
1643970206,41
1643970216,42
1643970226,41
1643970236,39
1643970247,44
1643970257,44
1643970267,35
1643970277,44
1643970288,42
1643970298,43
1643970308,43
1643970318,35
1643970329,39
1643970339,42
1643970349,46
1643970359,35
1643970370,45
1643970380,42
1643970390,42
1643970400,44
1643970411,38
1643970421,35
1643970431,38
1643970441,41
1643970452,35
1643970462,41
1643970472,41
1643970482,36
1643970493,42
1643970503,46
1643970513,44
1643970523,39
1643970534,42
1643970544,42
1643970554,45
1643970564,42
1643970575,40
1643970585,41
1643970595,45
1643970605,41
1643970616,40
1643970626,43
1643970636,43
1643970647,40
1643970657,45
1643970667,39
1643970677,45
1643970688,36
1643970698,36
1643970708,34
1643970718,36
1643970728,50
1643970739,41
1643970749,34
1643970759,38
1643970769,43
1643970780,43
1643970790,40
1643970800,49
1643970811,42
1643970821,39
1643970831,46
1643970841,44
1643970852,47
1643970862,39
1643970872,37
1643970882,41
1643970893,46
1643970903,37
1643970913,42
1643970923,38
1643970934,36
1643970944,46
1643970954,35
1643970964,39
1643970975,39
1643970985,39
1643970995,38
1643971005,45
1643971016,35
1643971026,35
1643971036,37
1643971046,40
1643971056,41
1643971067,45
1643971077,38
1643971087,38
1643971098,42
1643971108,34
1643971118,47
1643971128,42
1643971138,41
1643971149,38
1643971159,43
1643971169,38
1643971179,44
1643971190,39
1643971200,42
1643971210,43
1643971221,41
1643971231,42
1643971241,47
1643971251,45
1643971262,39
1643971272,43
1643971282,39
1643971292,41
1643971303,41
1643971313,44
1643971323,40
1643971333,45
1643971344,36
1643971354,38
1643971364,36
1643971374,39
1643971385,40
1643971395,42
1643971405,38
1643971415,39
1643971426,34
1643971436,43
1643971446,42
1643971456,43
1643971467,39
1643971477,35
1643971487,46
1643971497,48
1643971508,36
1643971518,41
1643971528,38
1643971538,38
1643971549,40
1643971559,43
1643971569,41
1643971579,42
1643971590,33
1643971600,41
1643971610,45
1643971620,39
1643971631,44
1643971641,43
1643971651,38
1643971661,38
1643971672,46
1643971682,41
1643971692,38
1643971702,44
1643971713,41
1643971723,43
1643971733,39
1643971743,36
1643971754,35
1643971764,36
1643971774,40
1643971784,36
1643971794,38
1643971805,47
1643971815,37
1643971825,33
1643971835,43
1643971846,45
1643971856,39
1643971866,42
1643971876,35
1643971887,43
1643971897,44
1643971907,42
1643971917,39
1643971928,40
1643971938,54
1643971948,42
1643971959,45
1643971969,42
1643971979,41
1643971989,46
1643972000,37
1643972010,39
1643972020,42
1643972030,42
1643972041,38
1643972051,37
1643972061,44
1643972071,32
1643972081,41
1643972092,42
1643972102,45
1643972112,44
1643972123,39
1643972133,39
1643972143,41
1643972153,42
1643972164,40
1643972174,42
1643972184,42
1643972194,39
1643972205,41
1643972215,39
1643972225,35
1643972235,40
1643972246,42
1643972256,43
1643972266,47
1643972276,43
1643972287,37
1643972297,40
1643972307,37
1643972317,42
1643972328,45
1643972338,47
1643972348,46
1643972358,41
1643972369,44
1643972379,44
1643972389,39
1643972400,38
1643972410,44
1643972420,42
1643972430,39
1643972441,47
1643972451,41
1643972461,47
1643972471,38
1643972482,42
1643972492,39
1643972502,41
1643972512,40
1643972523,38
1643972533,41
1643972543,42
1643972553,35
1643972564,40
1643972574,45
1643972584,41
1643972594,40
1643972605,43
1643972615,42
1643972625,40
1643972635,37
1643972646,46
1643972656,39
1643972666,41
1643972676,37
1643972687,43
1643972697,44
1643972707,42
1643972717,38
1643972728,41
1643972738,46
1643972748,42
1643972758,42
1643972769,42
1643972779,38
1643972789,46
1643972799,66
1643972810,40
1643972820,38
1643972830,42
1643972840,39
1643972851,40
1643972861,44
1643972871,38
1643972881,44
1643972892,39
1643972902,43
1643972912,40
1643972922,43
1643972933,43
1643972943,45
1643972953,43
1643972964,39
1643972974,38
1643972984,42
1643972994,38
1643973005,39
1643973015,38
1643973025,39
1643973035,47
1643973046,45
1643973056,41
1643973066,44
1643973076,45
1643973087,43
1643973097,41
1643973107,40
1643973117,43
1643973128,43
1643973138,48
1643973148,36
1643973158,41
1643973169,41
1643973179,47
1643973189,41
1643973199,39
1643973210,34
1643973220,42
1643973230,32
1643973240,43
1643973251,42
1643973261,40
1643973271,38
1643973281,40
1643973292,41
1643973302,44
1643973312,43
1643973322,42
1643973333,38
1643973343,42
1643973353,49
1643973363,53
1643973374,41
1643973384,43
1643973394,37
1643973405,36
1643973415,38
1643973425,45
1643973435,44
1643973446,40
1643973456,43
1643973466,39
1643973476,43
1643973487,44
1643973497,42
1643973507,41
1643973517,40
1643973528,40
1643973538,41
1643973548,35
1643973558,39
1643973569,45
1643973579,39
1643973589,40
1643973599,44
1643973610,41
1643973620,45
1643973630,43
1643973640,41
1643973651,36
1643973661,41
1643973671,42
1643973681,42
1643973692,38
1643973702,46
1643973712,42
1643973722,44
1643973733,41
1643973743,44
1643973753,38
1643973763,47
1643973774,44
1643973784,39
1643973794,42
1643973804,41
1643973815,36
1643973825,38
1643973835,40
1643973845,41
1643973856,49
1643973866,37
1643973876,36
1643973886,39
1643973897,34
1643973907,39
1643973917,38
1643973927,36
1643973938,43
1643973948,42
1643973958,41
1643973968,41
1643973979,40
1643973989,41
1643973999,39
1643974009,43
1643974020,43
1643974030,41
1643974040,44
1643974050,37
1643974061,37
1643974071,42
1643974081,39
1643974091,45
1643974102,41
1643974112,39
1643974122,38
1643974132,43
1643974143,49
1643974153,53
1643974163,86
1643974174,69
1643974184,66
1643974194,39
1643974205,35
1643974215,38
1643974225,38
1643974235,38
1643974246,35
1643974256,41
1643974266,35
1643974276,37
1643974286,38
1643974297,33
1643974307,36
1643974317,30
1643974327,37
1643974338,40
1643974348,35
1643974358,36
1643974368,37
1643974379,44
1643974389,41
1643974399,46
1643974409,36
1643974420,40
1643974430,38
1643974440,45
1643974450,42
1643974461,49
1643974471,39
1643974481,42
1643974491,37
1643974502,40
1643974512,43
1643974522,38
1643974532,39
1643974543,37
1643974553,43
1643974563,40
1643974573,41
1643974584,38
1643974594,39
1643974604,42
1643974614,36
1643974625,36
1643974635,41
1643974645,36
1643974655,40
1643974666,38
1643974676,41
1643974686,45
1643974696,41
1643974707,43
1643974717,40
1643974727,38
1643974737,42
1643974748,46
1643974758,39
1643974768,66
1643974778,39
1643974789,35
1643974799,47
1643974809,41
1643974819,58
1643974830,45
1643974840,41
1643974850,40
1643974860,64
1643974871,38
1643974881,36
1643974891,48
1643974902,40
1643974912,45
1643974922,41
1643974932,41
1643974943,41
1643974953,43
1643974963,40
1643974973,39
1643974984,42
1643974994,45
1643975004,40
1643975014,38
1643975025,36
1643975035,38
1643975045,42
1643975055,44
1643975066,39
1643975076,43
1643975086,46
1643975096,43
1643975107,43
1643975117,40
1643975127,39
1643975137,43
1643975148,40
1643975158,47
1643975168,44
1643975178,37
1643975189,36
1643975199,43
1643975209,42
1643975219,42
1643975230,44
1643975240,44
1643975250,46
1643975261,45
1643975271,37
1643975281,47
1643975291,47
1643975302,40
1643975312,41
1643975322,39
1643975332,39
1643975343,47
1643975353,41
1643975363,42
1643975373,38
1643975384,43
1643975394,43
1643975404,41
1643975414,46
1643975425,37
1643975435,43
1643975445,38
1643975455,38
1643975466,41
1643975476,49
1643975486,38
1643975496,43
1643975507,44
1643975517,46
1643975527,37
1643975537,62
1643975548,39
1643975558,39
1643975568,41
1643975578,43
1643975589,39
1643975599,38
1643975609,37
1643975619,40
1643975630,43
1643975640,39
1643975650,41
1643975661,40
1643975671,39
1643975681,41
1643975691,42
1643975702,39
1643975712,36
1643975722,42
1643975732,38
1643975742,42
1643975753,40
1643975763,37
1643975773,43
1643975783,43
1643975794,36
1643975804,45
1643975814,47
1643975825,36
1643975835,41
1643975845,38
1643975855,41
1643975866,46
1643975876,46
1643975886,41
1643975896,38
1643975907,40
1643975917,38
1643975927,47
1643975937,35
1643975948,42
1643975958,42
1643975968,44
1643975978,37
1643975989,36
1643975999,42
1643976009,44
1643976019,33
1643976029,39
1643976040,40
1643976050,39
1643976060,39
1643976070,35
1643976081,35
1643976091,38
1643976101,39
1643976111,40
1643976122,46
1643976132,36
1643976142,44
1643976152,37
1643976163,37
1643976173,39
1643976183,37
1643976193,42
1643976204,40
1643976214,41
1643976224,41
1643976234,38
1643976245,43
1643976255,36
1643976265,36
1643976275,40
1643976286,42
1643976296,42
1643976306,44
1643976316,47
1643976327,40
1643976337,41
1643976347,44
1643976357,36
1643976368,42
1643976378,35
1643976388,46
1643976398,34
1643976409,39
1643976419,35
1643976429,42
1643976439,40
1643976450,37
1643976460,42
1643976470,39
1643976480,38
1643976491,43
1643976501,40
1643976511,38
1643976521,37
1643976532,42
1643976542,38
1643976552,32
1643976562,44
1643976572,39
1643976583,34
1643976593,39
1643976603,38
1643976613,39
1643976624,41
1643976634,39
1643976644,40
1643976654,43
1643976665,40
1643976675,40
1643976685,32
1643976695,38
1643976706,44
1643976716,45
1643976726,41
1643976736,43
1643976747,37
1643976757,40
1643976767,39
1643976777,41
1643976788,41
1643976798,42
1643976808,41
1643976818,34
1643976829,35
1643976839,36
1643976849,41
1643976859,41
1643976869,34
1643976880,40
1643976890,39
1643976900,43
1643976910,43
1643976921,39
1643976931,40
1643976941,47
1643976951,32
1643976962,40
1643976972,34
1643976982,39
1643976992,40
1643977003,36
1643977013,43
1643977023,40
1643977033,34
1643977044,40
1643977054,38
1643977064,37
1643977074,38
1643977085,45
1643977095,33
1643977105,39
1643977115,33
1643977125,33
1643977136,30
1643977146,38
1643977156,33
1643977166,39
1643977177,53
1643977187,37
1643977197,56
1643977208,35
1643977218,42
1643977228,38
1643977238,57
1643977249,37
1643977259,38
1643977269,39
1643977279,43
1643977290,33
1643977300,43
1643977310,42
1643977320,35
1643977330,39
1643977341,39
1643977351,41
1643977361,40
1643977371,38
1643977382,43
1643977392,41
1643977402,41
1643977412,40
1643977423,40
1643977433,44
1643977443,41
1643977453,42
1643977464,38
1643977474,40
1643977484,69
1643977495,41
1643977505,43
1643977515,39
1643977525,38
1643977536,34
1643977546,43
1643977556,40
1643977566,42
1643977577,38
1643977587,40
1643977597,42
1643977607,40
1643977618,39
1643977628,38
1643977638,48
1643977648,40
1643977659,50
1643977669,44
1643977679,34
1643977689,73
1643977700,50
1643977710,40
1643977720,36
1643977731,45
1643977741,41
1643977751,39
1643977761,41
1643977772,38
1643977782,36
1643977792,40
1643977802,40
1643977813,41
1643977823,40
1643977833,41
1643977843,38
1643977854,35
1643977864,36
1643977874,37
1643977884,36
1643977894,39
1643977905,40
1643977915,38
1643977925,41
1643977935,39
1643977946,35
1643977956,46
1643977966,42
1643977976,42
1643977987,48
1643977997,44
1643978007,42
1643978018,41
1643978028,46
1643978038,35
1643978048,44
1643978059,94
1643978069,40
1643978079,38
1643978090,42
1643978100,37
1643978110,37
1643978120,39
1643978130,33
1643978141,40
1643978151,43
1643978161,41
1643978171,37
1643978182,44
1643978192,42
1643978202,38
1643978212,45
1643978223,41
1643978233,44
1643978243,43
1643978253,35
1643978264,35
1643978274,47
1643978284,42
1643978294,41
1643978305,39
1643978315,38
1643978325,49
1643978336,45
1643978346,35
1643978356,39
1643978366,39
1643978376,39
1643978387,55
1643978397,40
1643978407,45
1643978418,42
1643978428,43
1643978438,54
1643978448,54
1643978459,44
1643978469,45
1643978479,45
1643978490,36
1643978500,40
1643978510,41
1643978520,42
1643978531,41
1643978541,43
1643978551,41
1643978561,39
1643978572,41
1643978582,46
1643978592,40
1643978602,43
1643978613,38
1643978623,39
1643978633,42
1643978643,38
1643978653,45
1643978664,42
1643978674,41
1643978684,39
1643978695,47
1643978705,36
1643978715,39
1643978725,36
1643978735,41
1643978746,71
1643978756,40
1643978766,41
1643978777,37
1643978787,42
1643978797,48
1643978807,39
1643978818,34
1643978828,38
1643978838,41
1643978848,43
1643978859,41
1643978869,34
1643978879,43
1643978889,36
1643978900,40
1643978910,33
1643978920,40
1643978930,39
1643978940,44
1643978951,46
1643978961,44
1643978971,41
1643978982,43
1643978992,41
1643979002,38
1643979012,43
1643979023,44
1643979033,41
1643979043,39
1643979053,50
1643979064,42
1643979074,40
1643979084,41
1643979094,43
1643979105,43
1643979115,42
1643979125,45
1643979135,43
1643979146,40
1643979156,40
1643979166,35
1643979176,44
1643979187,36
1643979197,38
1643979207,36
1643979217,35
1643979228,38
1643979238,37
1643979248,35
1643979258,41
1643979269,32
1643979279,35
1643979289,32
1643979299,37
1643979309,33
1643979320,41
1643979330,39
1643979340,37
1643979350,42
1643979361,37
1643979371,34
1643979381,39
1643979391,36
1643979401,44
1643979412,39
1643979422,39
1643979432,37
